sfynx.SymfonyConnexion_1	symfonyconnexion-1	RUN	1423675557714	 	2.0
Scenario name	3777433169415326671-866	GROUP	Login	1423675590679	1423675592428	1626	2	0	OK
Scenario name	3777433169415326671-92	REQUEST	Logout	request_logout_1	1423675592389	1423675592389	1423675592430	1423675592430	OK	 
Scenario name	3777433169415326671-723	REQUEST	Logout	request_logout_1	1423675591370	1423675591399	1423675592436	1423675592436	OK	 
Scenario name	3777433169415326671-158	GROUP	Login	1423675591109	1423675592438	1221	2	0	OK
Scenario name	3777433169415326671-34	REQUEST	Logout	request_logout_3	1423675590369	1423675590401	1423675592440	1423675592440	OK	 
Scenario name	3777433169415326671-234	REQUEST	Page fr	request_fr_3	1423675589279	1423675589280	1423675592456	1423675592456	OK	 
Scenario name	3777433169415326671-371	GROUP	Page en	1423675574590	1423675592458	10388	3	0	OK
Scenario name	3777433169415326671-168	GROUP	Page en	1423675586678	1423675592459	202	3	0	OK
Scenario name	3777433169415326671-309	REQUEST	Page en	request_en_2	1423675590338	1423675590340	1423675592469	1423675592469	OK	 
Scenario name	3777433169415326671-158	REQUEST	Logout	request_logout_1	1423675592439	1423675592440	1423675592480	1423675592480	OK	 
Scenario name	3777433169415326671-767	REQUEST	Page fr	request_fr_2	1423675592368	1423675592369	1423675592483	1423675592483	OK	 
Scenario name	3777433169415326671-305	REQUEST	Page en	request_en_2	1423675587329	1423675587329	1423675592492	1423675592492	OK	 
Scenario name	3777433169415326671-778	REQUEST	Page en	request_en_2	1423675591369	1423675591370	1423675592496	1423675592497	OK	 
Scenario name	3777433169415326671-36	REQUEST	Logout	request_logout_1	1423675588449	1423675588449	1423675592498	1423675592498	OK	 
Scenario name	3777433169415326671-647	REQUEST	Login	request_login_2	1423675592368	1423675592403	1423675592501	1423675592501	OK	 
Scenario name	3777433169415326671-647	GROUP	Login	1423675585079	1423675592503	7321	2	0	OK
Scenario name	3777433169415326671-62	REQUEST	Login	request_login_2	1423675591315	1423675591315	1423675592504	1423675592504	OK	 
Scenario name	3777433169415326671-269	REQUEST	Login	request_login_2	1423675592399	1423675592403	1423675592506	1423675592506	OK	 
Scenario name	3777433169415326671-269	GROUP	Login	1423675588259	1423675592507	4174	2	0	OK
Scenario name	3777433169415326671-378	REQUEST	Logout	request_logout_1	1423675586309	1423675586309	1423675592517	1423675592517	OK	 
Scenario name	3777433169415326671-771	REQUEST	Page fr	request_fr_3	1423675586360	1423675586361	1423675592522	1423675592522	OK	 
Scenario name	3777433169415326671-98	REQUEST	Login	request_login_2	1423675588449	1423675588450	1423675592525	1423675592525	OK	 
Scenario name	3777433169415326671-98	GROUP	Login	1423675583278	1423675592526	9212	2	0	OK
Scenario name	3777433169415326671-34	GROUP	Logout	1423675586589	1423675592528	4270	3	0	OK
Scenario name	3777433169415326671-214	GROUP	Page en	1423675580229	1423675592528	7403	3	0	OK
Scenario name	3777433169415326671-34	USER	END	1423675557810	1423675592528
Scenario name	3777433169415326671-411	REQUEST	Page en	request_en_2	1423675592448	1423675592448	1423675592533	1423675592533	OK	 
Scenario name	3777433169415326671-647	REQUEST	Logout	request_logout_1	1423675592503	1423675592504	1423675592536	1423675592536	OK	 
Scenario name	3777433169415326671-269	REQUEST	Logout	request_logout_1	1423675592508	1423675592508	1423675592543	1423675592543	OK	 
Scenario name	3777433169415326671-62	GROUP	Login	1423675591279	1423675592548	1224	2	0	OK
Scenario name	3777433169415326671-299	REQUEST	Logout	request_logout_1	1423675591500	1423675591501	1423675592557	1423675592557	OK	 
Scenario name	3777433169415326671-316	GROUP	Page en	1423675572138	1423675592558	14400	3	0	OK
Scenario name	3777433169415326671-94	REQUEST	Logout	request_logout_3	1423675585286	1423675585291	1423675592560	1423675592560	OK	 
Scenario name	3777433169415326671-98	REQUEST	Logout	request_logout_1	1423675592526	1423675592527	1423675592564	1423675592564	OK	 
Scenario name	3777433169415326671-214	REQUEST	Login	request_login_1	1423675592528	1423675592529	1423675592568	1423675592568	OK	 
Scenario name	3777433169415326671-463	REQUEST	Login	request_login_1	1423675591530	1423675591531	1423675592568	1423675592568	OK	 
Scenario name	3777433169415326671-653	REQUEST	Login	request_login_1	1423675591539	1423675591539	1423675592572	1423675592572	OK	 
Scenario name	3777433169415326671-455	REQUEST	Page en	request_en_3	1423675591548	1423675591549	1423675592587	1423675592587	OK	 
Scenario name	3777433169415326671-94	GROUP	Logout	1423675580259	1423675592588	9494	3	0	OK
Scenario name	3777433169415326671-94	USER	END	1423675557813	1423675592588
Scenario name	3777433169415326671-990	REQUEST	Page en	request_en_3	1423675592548	1423675592549	1423675592591	1423675592591	OK	 
Scenario name	3777433169415326671-705	REQUEST	Page en	request_en_1	1423675584490	1423675584490	1423675592595	1423675592595	OK	 
Scenario name	3777433169415326671-62	REQUEST	Logout	request_logout_1	1423675592549	1423675592549	1423675592597	1423675592597	OK	 
Scenario name	3777433169415326671-459	REQUEST	Login	request_login_1	1423675591559	1423675591560	1423675592600	1423675592600	OK	 
Scenario name	3777433169415326671-316	REQUEST	Login	request_login_1	1423675592559	1423675592559	1423675592599	1423675592599	OK	 
Scenario name	3777433169415326671-756	REQUEST	Login	request_login_1	1423675591529	1423675591530	1423675592604	1423675592604	OK	 
Scenario name	3777433169415326671-975	REQUEST	Logout	request_logout_2	1423675592519	1423675592519	1423675592603	1423675592603	OK	 
Scenario name	3777433169415326671-576	REQUEST	Page en	request_en_3	1423675591579	1423675591580	1423675592619	1423675592619	OK	 
Scenario name	3777433169415326671-203	REQUEST	Login	request_login_1	1423675591590	1423675591590	1423675592623	1423675592623	OK	 
Scenario name	3777433169415326671-451	REQUEST	Page en	request_en_1	1423675575520	1423675575520	1423675592630	1423675592630	OK	 
Scenario name	3777433169415326671-376	REQUEST	Login	request_login_1	1423675587419	1423675587420	1423675592655	1423675592655	OK	 
Scenario name	3777433169415326671-467	GROUP	Page en	1423675585140	1423675592658	1284	3	0	OK
Scenario name	3777433169415326671-298	REQUEST	Login	request_login_2	1423675590539	1423675590540	1423675592662	1423675592662	OK	 
Scenario name	3777433169415326671-298	GROUP	Login	1423675590259	1423675592663	2324	2	0	OK
Scenario name	3777433169415326671-523	GROUP	Page en	1423675578149	1423675592668	7355	3	0	OK
Scenario name	3777433169415326671-681	REQUEST	Page fr	request_fr_3	1423675591529	1423675591530	1423675592669	1423675592669	OK	 
Scenario name	3777433169415326671-475	REQUEST	Page en	request_en_2	1423675586509	1423675586510	1423675592673	1423675592673	OK	 
Scenario name	3777433169415326671-8	GROUP	Page en	1423675565020	1423675592690	21410	3	0	OK
Scenario name	3777433169415326671-572	REQUEST	Page fr	request_fr_2	1423675587498	1423675587499	1423675592689	1423675592689	OK	 
Scenario name	3777433169415326671-433	REQUEST	Login	request_login_2	1423675590540	1423675590541	1423675592698	1423675592698	OK	 
Scenario name	3777433169415326671-463	REQUEST	Login	request_login_2	1423675592570	1423675592570	1423675592703	1423675592703	OK	 
Scenario name	3777433169415326671-157	REQUEST	Logout	request_logout_1	1423675590649	1423675590649	1423675592704	1423675592704	OK	 
Scenario name	3777433169415326671-393	GROUP	Page fr	1423675557895	1423675592708	27368	3	0	OK
Scenario name	3777433169415326671-523	REQUEST	Login	request_login_1	1423675592669	1423675592670	1423675592712	1423675592712	OK	 
Scenario name	3777433169415326671-54	REQUEST	Logout	request_logout_1	1423675591630	1423675591631	1423675592713	1423675592713	OK	 
Scenario name	3777433169415326671-203	REQUEST	Login	request_login_2	1423675592625	1423675592626	1423675592715	1423675592715	OK	 
Scenario name	3777433169415326671-44	GROUP	Page en	1423675573258	1423675592718	11496	3	0	OK
Scenario name	3777433169415326671-276	REQUEST	Logout	request_logout_1	1423675591569	1423675591570	1423675592733	1423675592733	OK	 
Scenario name	3777433169415326671-808	REQUEST	Page en	request_en_2	1423675591539	1423675591539	1423675592735	1423675592735	OK	 
Scenario name	3777433169415326671-463	GROUP	Login	1423675591529	1423675592738	1171	2	0	OK
Scenario name	3777433169415326671-529	REQUEST	Page fr	request_fr_2	1423675591649	1423675591649	1423675592740	1423675592740	OK	 
Scenario name	3777433169415326671-250	REQUEST	Logout	request_logout_1	1423675590699	1423675590700	1423675592745	1423675592745	OK	 
Scenario name	3777433169415326671-433	GROUP	Login	1423675588489	1423675592749	4208	2	0	OK
Scenario name	3777433169415326671-393	REQUEST	Page en	request_en_1	1423675592708	1423675592709	1423675592749	1423675592749	OK	 
Scenario name	3777433169415326671-911	REQUEST	Page fr	request_fr_3	1423675590718	1423675590719	1423675592765	1423675592765	OK	 
Scenario name	3777433169415326671-44	REQUEST	Login	request_login_1	1423675592718	1423675592719	1423675592765	1423675592765	OK	 
Scenario name	3777433169415326671-376	REQUEST	Login	request_login_2	1423675592657	1423675592657	1423675592769	1423675592769	OK	 
Scenario name	3777433169415326671-214	REQUEST	Login	request_login_2	1423675592638	1423675592639	1423675592778	1423675592778	OK	 
Scenario name	3777433169415326671-463	REQUEST	Logout	request_logout_1	1423675592739	1423675592739	1423675592777	1423675592777	OK	 
Scenario name	3777433169415326671-111	REQUEST	Logout	request_logout_2	1423675589579	1423675589580	1423675592780	1423675592780	OK	 
Scenario name	3777433169415326671-707	REQUEST	Page fr	request_fr_3	1423675592659	1423675592661	1423675592789	1423675592789	OK	 
Scenario name	3777433169415326671-966	REQUEST	Logout	request_logout_1	1423675587668	1423675587669	1423675592792	1423675592792	OK	 
Scenario name	3777433169415326671-433	REQUEST	Logout	request_logout_1	1423675592750	1423675592750	1423675592788	1423675592788	OK	 
Scenario name	3777433169415326671-715	REQUEST	Page en	request_en_2	1423675592690	1423675592691	1423675592800	1423675592800	OK	 
Scenario name	3777433169415326671-721	REQUEST	Page fr	request_fr_3	1423675580729	1423675580730	1423675592806	1423675592806	OK	 
Scenario name	3777433169415326671-550	REQUEST	Page en	request_en_3	1423675582710	1423675582711	1423675592814	1423675592814	OK	 
Scenario name	3777433169415326671-208	REQUEST	Page en	request_en_3	1423675575709	1423675575710	1423675592814	1423675592814	OK	 
Scenario name	3777433169415326671-8	REQUEST	Login	request_login_1	1423675592690	1423675592690	1423675592819	1423675592819	OK	 
Scenario name	3777433169415326671-203	GROUP	Login	1423675591589	1423675592819	1123	2	0	OK
Scenario name	3777433169415326671-376	GROUP	Login	1423675587419	1423675592819	5348	2	0	OK
Scenario name	3777433169415326671-584	REQUEST	Page fr	request_fr_1	1423675559151	1423675568365	1423675592824	1423675592824	OK	 
Scenario name	3777433169415326671-686	REQUEST	Page fr	request_fr_1	1423675559292	1423675568423	1423675592825	1423675592825	OK	 
Scenario name	3777433169415326671-804	REQUEST	Page en	request_en_3	1423675588768	1423675588769	1423675592826	1423675592826	OK	 
Scenario name	3777433169415326671-636	REQUEST	Login	request_login_2	1423675591579	1423675591580	1423675592833	1423675592833	OK	 
Scenario name	3777433169415326671-523	REQUEST	Login	request_login_2	1423675592739	1423675592739	1423675592834	1423675592834	OK	 
Scenario name	3777433169415326671-214	GROUP	Login	1423675592528	1423675592838	180	2	0	OK
Scenario name	3777433169415326671-523	GROUP	Login	1423675592669	1423675592859	138	2	0	OK
Scenario name	3777433169415326671-42	REQUEST	Page en	request_en_2	1423675571717	1423675571719	1423675592865	1423675592865	OK	 
Scenario name	3777433169415326671-599	REQUEST	Page fr	request_fr_2	1423675590699	1423675590699	1423675592868	1423675592868	OK	 
Scenario name	3777433169415326671-214	REQUEST	Logout	request_logout_1	1423675592839	1423675592839	1423675592879	1423675592879	OK	 
Scenario name	3777433169415326671-611	GROUP	Page fr	1423675557946	1423675592888	28827	3	0	OK
Scenario name	3777433169415326671-773	REQUEST	Page fr	request_fr_3	1423675589839	1423675589840	1423675592893	1423675592893	OK	 
Scenario name	3777433169415326671-452	GROUP	Page en	1423675583439	1423675592898	3334	3	0	OK
Scenario name	3777433169415326671-533	REQUEST	Login	request_login_1	1423675589850	1423675589850	1423675592899	1423675592899	OK	 
Scenario name	3777433169415326671-267	GROUP	Page en	1423675575647	1423675592908	11333	3	0	OK
Scenario name	3777433169415326671-616	REQUEST	Logout	request_logout_1	1423675590834	1423675590834	1423675592916	1423675592916	OK	 
Scenario name	3777433169415326671-636	GROUP	Login	1423675590510	1423675592928	2290	2	0	OK
Scenario name	3777433169415326671-574	REQUEST	Page fr	request_fr_2	1423675575720	1423675575721	1423675592928	1423675592928	OK	 
Scenario name	3777433169415326671-655	REQUEST	Page en	request_en_2	1423675579758	1423675579758	1423675592933	1423675592933	OK	 
Scenario name	3777433169415326671-329	REQUEST	Login	request_login_1	1423675591899	1423675591900	1423675592933	1423675592933	OK	 
Scenario name	3777433169415326671-391	GROUP	Page fr	1423675557894	1423675592938	29460	3	0	OK
Scenario name	3777433169415326671-14	REQUEST	Page fr	request_fr_2	1423675569720	1423675569721	1423675592942	1423675592942	OK	 
Scenario name	3777433169415326671-452	REQUEST	Login	request_login_1	1423675592898	1423675592899	1423675592945	1423675592945	OK	 
Scenario name	3777433169415326671-663	REQUEST	Page en	request_en_2	1423675591799	1423675591799	1423675592945	1423675592945	OK	 
Scenario name	3777433169415326671-33	REQUEST	Logout	request_logout_2	1423675587762	1423675587763	1423675592946	1423675592946	OK	 
Scenario name	3777433169415326671-267	REQUEST	Login	request_login_1	1423675592909	1423675592910	1423675592950	1423675592950	OK	 
Scenario name	3777433169415326671-971	REQUEST	Logout	request_logout_2	1423675591840	1423675591840	1423675592959	1423675592959	OK	 
Scenario name	3777433169415326671-766	REQUEST	Page en	request_en_3	1423675591928	1423675591928	1423675592964	1423675592964	OK	 
Scenario name	3777433169415326671-636	REQUEST	Logout	request_logout_1	1423675592929	1423675592929	1423675592976	1423675592976	OK	 
Scenario name	3777433169415326671-391	REQUEST	Page en	request_en_1	1423675592938	1423675592939	1423675592983	1423675592983	OK	 
Scenario name	3777433169415326671-16	REQUEST	Page en	request_en_3	1423675589952	1423675589952	1423675592999	1423675592999	OK	 
Scenario name	3777433169415326671-395	REQUEST	Login	request_login_1	1423675589960	1423675589961	1423675593004	1423675593004	OK	 
Scenario name	3777433169415326671-711	REQUEST	Page fr	request_fr_3	1423675587939	1423675587944	1423675593006	1423675593006	OK	 
Scenario name	3777433169415326671-402	REQUEST	Logout	request_logout_2	1423675592858	1423675592859	1423675593002	1423675593002	OK	 
Scenario name	3777433169415326671-403	REQUEST	Page en	request_en_2	1423675591928	1423675591928	1423675593021	1423675593021	OK	 
Scenario name	3777433169415326671-661	REQUEST	Logout	request_logout_1	1423675590980	1423675590980	1423675593022	1423675593022	OK	 
Scenario name	3777433169415326671-612	REQUEST	Logout	request_logout_2	1423675592908	1423675592909	1423675593028	1423675593028	OK	 
Scenario name	3777433169415326671-505	GROUP	Page fr	1423675557920	1423675593029	28818	3	0	OK
Scenario name	3777433169415326671-368	GROUP	Page fr	1423675557889	1423675593038	27480	3	0	OK
Scenario name	3777433169415326671-19	REQUEST	Logout	request_logout_1	1423675590799	1423675590804	1423675593054	1423675593054	OK	 
Scenario name	3777433169415326671-836	REQUEST	Page fr	request_fr_1	1423675559457	1423675568623	1423675593075	1423675593075	OK	 
Scenario name	3777433169415326671-267	REQUEST	Login	request_login_2	1423675592978	1423675592978	1423675593076	1423675593076	OK	 
Scenario name	3777433169415326671-267	GROUP	Login	1423675592908	1423675593077	139	2	0	OK
Scenario name	3777433169415326671-73	REQUEST	Logout	request_logout_3	1423675582999	1423675583002	1423675593077	1423675593077	OK	 
Scenario name	3777433169415326671-229	REQUEST	Page en	request_en_3	1423675590038	1423675590038	1423675593077	1423675593077	OK	 
